secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
205,71,120,1.49395,19.2924,0,237,22.6,-5.49723281,36.18494052,0,5.10268,-255,0,-255,0,0,0,0,0,0,0,0
206,71,121,1.4993,19.2924,0,229,23,-5.49728687,36.18496047,0,5.16541,-255,0,-255,0,0,0,0,0,0,0,0
207,70,120,1.5046,18.9972,0,213,23.4,-5.49733984,36.18498151,0,5.58171,-255,0,-255,0,0,0,0,0,0,0,0
208,70,121,1.51007,19.206,0,213,23.4,-5.49739458,36.18500297,0,5.23866,-255,0,-255,0,0,0,0,0,0,0,0
209,71,120,1.5154,19.6488,0,193,23.4,-5.49744805,36.18502367,0,4.88405,-255,0,-255,0,0,0,0,0,0,0,0
210,71,120,1.52092,19.9224,0,187,23.4,-5.49750522,36.18504186,0,4.51436,-255,0,-255,0,0,0,0,0,0,0,0
211,71,120,1.52645,19.9224,0,209,23.6,-5.49756146,36.18506215,0,4.08862,-255,0,-255,0,0,0,0,0,0,0,0
212,74,120,1.53219,20.6064,0,207,23.8,-5.49762047,36.18508176,0,4.05682,-255,0,-255,0,0,0,0,0,0,0,0
213,75,119,1.53783,20.6064,0,195,24,-5.49767805,36.18510179,0,4.04175,-255,0,-255,0,0,0,0,0,0,0,0
214,77,119,1.54398,21.6504,0,186,24,-5.49774067,36.18512400,0,3.30238,-255,0,-255,0,0,0,0,0,0,0,0
215,77,119,1.55023,22.1076,0,176,24.2,-5.49780521,36.18514504,0,2.88708,-255,0,-255,0,0,0,0,0,0,0,0
216,81,119,1.55633,21.9888,0,165,24.2,-5.49786589,36.18516952,0,2.13941,-255,0,-255,0,0,0,0,0,0,0,0
217,81,119,1.56314,23.544,0,165,24.6,-5.49793404,36.18519634,0,1.97208,-255,0,-255,0,0,0,0,0,0,0,0
218,67,120,1.56943,22.392,0,109,24.4,-5.49799363,36.18522593,0,1.65412,-255,0,-255,0,0,0,0,0,0,0,0
219,67,119,1.57558,21.9996,0,122,24.6,-5.49804568,36.18526239,0,1.97932,-255,0,-255,0,0,0,0,0,0,0,0
220,51,119,1.58172,22.2444,0,122,24.8,-5.49808298,36.18530916,0,2.30505,-255,0,-255,0,0,0,0,0,0,0,0
221,65,119,1.58764,21.6684,0,164,24.8,-5.49812313,36.18535283,0,1.94339,-255,0,-255,0,0,0,0,0,0,0,0
222,65,119,1.59301,20.934,0,96,25,-5.49818013,36.18537311,0,1.96739,-255,0,-255,0,0,0,0,0,0,0,0
223,65,118,1.59896,22.1508,0,96,25,-5.49824668,36.18537303,0,1.61278,-255,0,-255,0,0,0,0,0,0,0,0
224,28,118,1.60542,24.0084,0,96,25.2,-5.49831734,36.18536255,0,1.92238,-255,0,-255,0,0,0,0,0,0,0,0
225,71,118,1.61225,25.02,0,215,25,-5.49839219,36.18535132,0,1.30956,-255,0,-255,0,0,0,0,0,0,0,0
226,71,119,1.61942,26.1756,0,214,25.2,-5.49847190,36.18534738,0,1.5885,-255,0,-255,0,0,0,0,0,0,0,0
227,76,119,1.62669,26.1756,0,236,25.2,-5.49855262,36.18534654,0,1.00112,-255,0,-255,0,0,0,0,0,0,0,0
228,80,118,1.6345,27.2844,0,182,25,-5.49863912,36.18535308,0,1.06301,-255,0,-255,0,0,0,0,0,0,0,0
229,79,118,1.64188,27.0864,0,124,24.8,-5.49872076,36.18536063,0,0.4668,-255,0,-255,0,0,0,0,0,0,0,0
230,79,117,1.64948,27.6228,0,218,24.8,-5.49880492,36.18536616,0,0.141069,-255,0,-255,0,0,0,0,0,0,0,0
231,72,116,1.65731,28.8504,0,218,24.8,-5.49889150,36.18537303,0,0.141069,-255,0,-255,0,0,0,0,0,0,0,0
232,85,116,1.66527,29.0448,0,247,24.6,-5.49897892,36.18538493,0,-0.482619,-255,0,-255,0,0,0,0,0,0,0,0
233,72,116,1.67319,29.0448,0,201,24.4,-5.49906492,36.18540002,0,-0.735144,-255,0,-255,0,0,0,0,0,0,0,0
234,72,116,1.68179,30.492,0,203,24.4,-5.49915461,36.18542709,0,-1.04474,-255,0,-255,0,0,0,0,0,0,0,0
235,72,115,1.69038,31.158,0,203,24.4,-5.49924304,36.18545626,0,-0.751921,-255,0,-255,0,0,0,0,0,0,0,0
236,74,115,1.69909,31.5396,0,211,24.2,-5.49933054,36.18549013,0,-1.26049,-255,0,-255,0,0,0,0,0,0,0,0
237,74,115,1.70781,31.3704,0,211,24.2,-5.49941554,36.18552784,0,-1.26049,-255,0,-255,0,0,0,0,0,0,0,0
238,76,115,1.7167,31.9932,0,208,24,-5.49950112,36.18556783,0,-1.22938,-255,0,-255,0,0,0,0,0,0,0,0
239,76,115,1.72564,32.3856,0,192,24,-5.49958728,36.18560806,0,-0.958374,-255,0,-255,0,0,0,0,0,0,0,0
240,76,115,1.73471,32.2704,0,186,24.2,-5.49967253,36.18565173,0,-0.737868,-255,0,-255,0,0,0,0,0,0,0,0
241,78,114,1.74378,33.0228,0,181,24,-5.49975492,36.18569875,0,-0.958377,-255,0,-255,0,0,0,0,0,0,0,0
242,76,113,1.7531,34.2288,0,192,24,-5.49983698,36.18575013,0,-0.707121,-255,0,-255,0,0,0,0,0,0,0,0
243,65,112,1.76263,34.2288,0,144,24,-5.49992080,36.18580260,0,-0.454596,-255,0,-255,0,0,0,0,0,0,0,0
244,65,111,1.77068,27.8568,0,0,23.8,-5.49998425,36.18585382,0,-0.703047,-255,0,-255,0,0,0,0,0,0,0,0
245,65,111,1.77852,28.5732,0,0,24,-5.50004401,36.18590520,0,-0.447942,-255,0,-255,0,0,0,0,0,0,0,0
246,0,111,1.78672,30.1248,0,0,23.8,-5.50010235,36.18596220,0,-0.462223,-255,0,-255,0,0,0,0,0,0,0,0
247,0,111,1.79547,32.094,0,0,23.4,-5.50015884,36.18602632,0,-0.919365,-255,0,-255,0,0,0,0,0,0,0,0
248,61,111,1.80461,34.2612,0,190,22.6,-5.50021257,36.18609622,0,-1.56966,-255,0,-255,0,0,0,0,0,0,0,0
249,78,111,1.8145,36.0216,0,260,22,-5.50026362,36.18617526,0,-2.17634,-255,0,-255,0,0,0,0,0,0,0,0
250,94,110,1.82483,37.7856,0,260,21.8,-5.50031181,36.18625984,0,-2.59046,-255,0,-255,0,0,0,0,0,0,0,0
251,81,109,1.83551,39.3264,0,197,21.6,-5.50035272,36.18635019,0,-2.55721,-255,0,-255,0,0,0,0,0,0,0,0
252,70,109,1.84658,40.0104,0,170,21.6,-5.50038742,36.18644591,0,-2.55721,-255,0,-255,0,0,0,0,0,0,0,0
253,70,108,1.85789,40.9248,0,0,20.8,-5.50042279,36.18654382,0,-3.26455,-255,0,-255,0,0,0,0,0,0,0,0
254,70,107,1.86936,41.796,0,0,19.8,-5.50045799,36.18664306,0,-3.88794,-255,0,-255,0,0,0,0,0,0,0,0
255,0,107,1.881,42.4584,0,0,18.6,-5.50048800,36.18674515,0,-5.17397,-255,0,-255,0,0,0,0,0,0,0,0
256,0,108,1.89278,42.426,0,0,17.8,-5.50051474,36.18684917,0,-5.60919,-255,0,-255,0,0,0,0,0,0,0,0
257,0,108,1.90466,43.0992,0,0,17.2,-5.50053393,36.18695512,0,-5.65709,-255,0,-255,0,0,0,0,0,0,0,0
258,0,107,1.91684,44.3016,0,0,16.6,-5.50053813,36.18706500,0,-5.27443,-255,0,-255,0,0,0,0,0,0,0,0
259,0,106,1.92913,44.1828,0,0,16.2,-5.50052924,36.18717556,0,-4.99323,-255,0,-255,0,0,0,0,0,0,0,0
260,0,106,1.94148,44.2764,0,0,15.2,-5.50051239,36.18728603,0,-5.60933,-255,0,-255,0,0,0,0,0,0,0,0
261,0,106,1.95381,43.614,0,0,14.2,-5.50049026,36.18739567,0,-6.2331,-255,0,-255,0,0,0,0,0,0,0,0
262,0,102,1.96601,43.56,0,0,13.6,-5.50046638,36.18750388,0,-6.7249,-255,0,-255,0,0,0,0,0,0,0,0
263,0,98,1.9782,45.054,0,0,13.2,-5.50044123,36.18761184,0,-6.3457,-255,0,-255,0,0,0,0,0,0,0,0
264,0,96,1.99041,43.3908,0,0,12.6,-5.50041525,36.18771988,0,-5.96527,-255,0,-255,0,0,0,0,0,0,0,0
265,0,95,2.00271,45.0108,0,0,12,-5.50038859,36.18782859,0,-5.42214,-255,0,-255,0,0,0,0,0,0,0,0
266,0,94,2.01458,41.2344,0,0,11.8,-5.50036722,36.18793429,0,-4.91151,-255,0,-255,0,0,0,0,0,0,0,0
267,0,93,2.0261,41.6844,0,0,10.6,-5.50035222,36.18803730,0,-5.44813,-255,0,-255,0,0,0,0,0,0,0,0
268,0,93,2.03776,42.3288,0,0,10,-5.50034375,36.18814224,0,-5.4701,-255,0,-255,0,0,0,0,0,0,0,0
269,0,91,2.04933,40.8924,0,0,10.2,-5.50034685,36.18824660,0,-4.97177,-255,0,-255,0,0,0,0,0,0,0,0
270,0,90,2.06082,41.0544,0,0,9.8,-5.50036336,36.18834944,0,-4.51017,-255,0,-255,0,0,0,0,0,0,0,0
271,70,89,2.07226,41.2704,0,298,9.6,-5.50039312,36.18844969,0,-3.87396,-255,0,-255,0,0,0,0,0,0,0,0
272,79,89,2.08359,40.8924,0,229,9.4,-5.50043419,36.18854642,0,-3.55869,-255,0,-255,0,0,0,0,0,0,0,0
273,79,90,2.09491,40.248,0,195,9.8,-5.50048054,36.18864172,0,-2.87719,-255,0,-255,0,0,0,0,0,0,0,0
274,77,90,2.10591,40.248,0,188,9.4,-5.50054139,36.18872789,0,-2.74943,-255,0,-255,0,0,0,0,0,0,0,0
275,75,91,2.1167,39.3984,0,193,9.6,-5.50061205,36.18880659,0,-2.07627,-255,0,-255,0,0,0,0,0,0,0,0
276,76,92,2.12749,39.0708,0,193,9.4,-5.50068934,36.18888111,0,-2.09313,-255,0,-255,0,0,0,0,0,0,0,0
277,75,93,2.13798,38.7108,0,196,9.4,-5.50077257,36.18894741,0,-1.05147,-255,0,-255,0,0,0,0,0,0,0,0
278,74,93,2.1487,38.8188,0,199,9.2,-5.50085697,36.18901555,0,-0.723459,-255,0,-255,0,0,0,0,0,0,0,0
279,74,94,2.15943,38.6856,0,188,9.2,-5.50094565,36.18908035,0,-0.896322,-255,0,-255,0,0,0,0,0,0,0,0
280,73,95,2.17005,38.2644,0,188,9,-5.50103215,36.18914547,0,-0.736522,-255,0,-255,0,0,0,0,0,0,0,0
281,72,95,2.18062,38.268,0,187,8.6,-5.50111555,36.18921253,0,-0.940132,-255,0,-255,0,0,0,0,0,0,0,0
282,72,96,2.19115,38.268,0,200,8.4,-5.50119929,36.18927883,0,-0.95354,-255,0,-255,0,0,0,0,0,0,0,0
283,73,96,2.20171,38.052,0,204,8.6,-5.50128403,36.18934479,0,-1.1175,-255,0,-255,0,0,0,0,0,0,0,0
284,75,97,2.2123,38.0088,0,211,9,-5.50136928,36.18941059,0,-0.376153,-255,0,-255,0,0,0,0,0,0,0,0
285,78,97,2.22281,37.9836,0,214,9.2,-5.50145393,36.18947581,0,-0.371216,-255,0,-255,0,0,0,0,0,0,0,0
286,83,97,2.23332,38.034,0,198,9.4,-5.50153867,36.18954110,0,0.00443581,-255,0,-255,0,0,0,0,0,0,0,0
287,84,98,2.2438,38.0988,0,194,9.4,-5.50162367,36.18960564,0,0.00443581,-255,0,-255,0,0,0,0,0,0,0,0
288,83,99,2.25438,38.0988,0,202,9.4,-5.50170958,36.18967077,0,0.191003,-255,0,-255,0,0,0,0,0,0,0,0
289,84,102,2.26485,37.602,0,205,9.2,-5.50179239,36.18973707,0,-1.90097e-05,-255,0,-255,0,0,0,0,0,0,0,0
290,83,103,2.27528,37.5156,0,202,9.4,-5.50187504,36.18980303,0,0.380054,-255,0,-255,0,0,0,0,0,0,0,0
291,83,103,2.28559,37.5732,0,209,9.2,-5.50195827,36.18986690,0,0.5645,-255,0,-255,0,0,0,0,0,0,0,0
292,83,103,2.29602,37.5192,0,194,9.4,-5.50204217,36.18993170,0,0.946184,-255,0,-255,0,0,0,0,0,0,0,0
293,84,103,2.30636,37.5876,0,187,9.6,-5.50212608,36.18999548,0,0.950218,-255,0,-255,0,0,0,0,0,0,0,0
294,83,103,2.31679,37.5048,0,210,9.8,-5.50221032,36.19006002,0,0.764258,-255,0,-255,0,0,0,0,0,0,0,0
295,84,104,2.3273,37.6848,0,202,9.6,-5.50229489,36.19012549,0,0.383669,-255,0,-255,0,0,0,0,0,0,0,0
296,83,105,2.33774,37.8108,0,197,9.8,-5.50237904,36.19019019,0,0.384946,-255,0,-255,0,0,0,0,0,0,0,0
297,83,106,2.34814,37.8612,0,196,9.8,-5.50246362,36.19025415,0,0.384946,-255,0,-255,0,0,0,0,0,0,0,0
298,84,107,2.35856,37.8396,0,209,10.4,-5.50254744,36.19031894,0,0.960752,-255,0,-255,0,0,0,0,0,0,0,0
299,84,108,2.36891,37.7172,0,207,10.2,-5.50263117,36.19038298,0,0.958535,-255,0,-255,0,0,0,0,0,0,0,0
300,84,108,2.37933,37.7928,0,206,10.4,-5.50271465,36.19044802,0,0.958724,-255,0,-255,0,0,0,0,0,0,0,0
301,83,108,2.38984,37.6956,0,198,10.4,-5.50279965,36.19051298,0,1.15271,-255,0,-255,0,0,0,0,0,0,0,0
302,83,108,2.40022,37.2348,0,203,10.4,-5.50288397,36.19057685,0,0.960962,-255,0,-255,0,0,0,0,0,0,0,0
303,82,109,2.41049,36.8352,0,195,10.4,-5.50296687,36.19064055,0,0.767535,-255,0,-255,0,0,0,0,0,0,0,0
304,81,109,2.42075,36.8352,0,202,10.6,-5.50304993,36.19070392,0,0.770716,-255,0,-255,0,0,0,0,0,0,0,0
305,82,110,2.43088,36.1764,0,188,10.6,-5.50313073,36.19076754,0,0.961011,-255,0,-255,0,0,0,0,0,0,0,0
306,80,110,2.44087,35.496,0,185,10.4,-5.50321036,36.19083024,0,0.569238,-255,0,-255,0,0,0,0,0,0,0,0
307,80,110,2.4507,35.5392,0,190,10.6,-5.50329032,36.19089075,0,0.772696,-255,0,-255,0,0,0,0,0,0,0,0
308,79,111,2.46036,34.3152,0,207,10.6,-5.50336911,36.19094985,0,0.19689,-255,0,-255,0,0,0,0,0,0,0,0
309,78,111,2.46979,34.1064,0,204,10.4,-5.50344598,36.19100768,0,0.178043,-255,0,-255,0,0,0,0,0,0,0,0
310,77,112,2.47913,33.696,0,207,10.2,-5.50352301,36.19106409,0,-0.228033,-255,0,-255,0,0,0,0,0,0,0,0
311,78,112,2.48852,34.1532,0,227,10.2,-5.50360213,36.19111924,0,-0.228033,-255,0,-255,0,0,0,0,0,0,0,0
312,86,113,2.49788,33.7212,0,223,10.6,-5.50368402,36.19117138,0,0.199324,-255,0,-255,0,0,0,0,0,0,0,0
313,89,113,2.50708,32.976,0,205,10.4,-5.50376642,36.19122058,0,-0.0180689,-255,0,-255,0,0,0,0,0,0,0,0
314,90,113,2.51612,32.4756,0,211,10.6,-5.50384831,36.19126785,0,0.00823755,-255,0,-255,0,0,0,0,0,0,0,0
315,88,113,2.52499,31.464,0,202,11,-5.50392986,36.19131270,0,0.459189,-255,0,-255,0,0,0,0,0,0,0,0
316,88,114,2.5337,31.5828,0,198,10.8,-5.50401033,36.19135637,0,0.429769,-255,0,-255,0,0,0,0,0,0,0,0
317,87,114,2.54267,32.4144,0,204,10.8,-5.50409473,36.19139954,0,0.226311,-255,0,-255,0,0,0,0,0,0,0,0
318,88,115,2.55163,32.1876,0,213,10.8,-5.50418157,36.19143910,0,0.226311,-255,0,-255,0,0,0,0,0,0,0,0
319,88,116,2.56056,32.436,0,188,11,-5.50426983,36.19147598,0,0.662356,-255,0,-255,0,0,0,0,0,0,0,0
320,97,116,2.56956,32.238,0,200,11.2,-5.50435935,36.19151210,0,1.09871,-255,0,-255,0,0,0,0,0,0,0,0
321,104,116,2.57848,31.752,0,204,11.2,-5.50444895,36.19154655,0,1.09871,-255,0,-255,0,0,0,0,0,0,0,0
322,89,117,2.58715,30.8772,0,195,11.4,-5.50453587,36.19158033,0,0.902039,-255,0,-255,0,0,0,0,0,0,0,0
323,77,117,2.59564,30.2148,0,195,11.4,-5.50462229,36.19161109,0,1.11943,-255,0,-255,0,0,0,0,0,0,0,0
324,86,117,2.60414,30.5316,0,200,11.6,-5.50470955,36.19164077,0,1.13349,-255,0,-255,0,0,0,0,0,0,0,0
325,86,117,2.61268,30.24,0,182,11.8,-5.50479664,36.19167119,0,0.916728,-255,0,-255,0,0,0,0,0,0,0,0
326,90,117,2.62112,29.808,0,189,12,-5.50488364,36.19169986,0,1.38332,-255,0,-255,0,0,0,0,0,0,0,0
327,80,117,2.62941,28.7928,0,176,12,-5.50496947,36.19172685,0,1.38332,-255,0,-255,0,0,0,0,0,0,0,0
328,83,117,2.63739,27.6948,0,204,12.4,-5.50505287,36.19175166,0,1.88457,-255,0,-255,0,0,0,0,0,0,0,0
329,92,118,2.64496,26.7516,0,195,12.6,-5.50513116,36.19177655,0,1.92481,-255,0,-255,0,0,0,0,0,0,0,0
330,90,118,2.65227,25.8336,0,188,13,-5.50520718,36.19179994,0,2.24978,-255,0,-255,0,0,0,0,0,0,0,0
331,87,118,2.65924,24.75,0,184,13.2,-5.50527918,36.19182316,0,2.53673,-255,0,-255,0,0,0,0,0,0,0,0
332,85,118,2.66586,23.31,0,191,13.6,-5.50534741,36.19184545,0,2.91029,-255,0,-255,0,0,0,0,0,0,0,0
333,87,118,2.67206,21.348,0,199,13.8,-5.50541078,36.19186758,0,3.23286,-255,0,-255,0,0,0,0,0,0,0,0
334,86,118,2.67795,21.042,0,195,14.4,-5.50547029,36.19188979,0,4.01625,-255,0,-255,0,0,0,0,0,0,0,0
335,83,119,2.68361,19.7028,0,183,14.6,-5.50552729,36.19191150,0,4.13543,-255,0,-255,0,0,0,0,0,0,0,0
336,79,119,2.68908,18.9504,0,189,15,-5.50558152,36.19193363,0,4.62972,-255,0,-255,0,0,0,0,0,0,0,0
337,75,119,2.69416,17.7984,0,190,15.2,-5.50563248,36.19195349,0,5.02342,-255,0,-255,0,0,0,0,0,0,0,0
338,70,119,2.69907,16.6032,0,210,15.6,-5.50568302,36.19197051,0,5.3368,-255,0,-255,0,0,0,0,0,0,0,0
339,67,120,2.70365,15.8436,0,215,16.6,-5.50572979,36.19198686,0,5.88724,-255,0,-255,0,0,0,0,0,0,0,0
340,61,120,2.7076,13.032,0,162,17,-5.50576927,36.19200244,0,6.35272,-255,0,-255,0,0,0,0,0,0,0,0
341,83,120,2.71116,12.8268,0,149,17.2,-5.50580380,36.19201812,0,6.62757,-255,0,-255,0,0,0,0,0,0,0,0
342,73,120,2.7145,12.168,0,163,17.2,-5.50583557,36.19203363,0,6.02333,-255,0,-255,0,0,0,0,0,0,0,0
343,73,120,2.71778,12.0708,0,238,17.4,-5.50586667,36.19204922,0,6.3105,-255,0,-255,0,0,0,0,0,0,0,0
344,73,120,2.72114,12.0456,0,239,17.8,-5.50589894,36.19206447,0,6.48233,-255,0,-255,0,0,0,0,0,0,0,0
345,72,121,2.72434,11.3436,0,239,18.2,-5.50592819,36.19208115,0,7.37899,-255,0,-255,0,0,0,0,0,0,0,0
346,68,121,2.72754,11.682,0,207,18.6,-5.50595619,36.19209901,0,7.89765,-255,0,-255,0,0,0,0,0,0,0,0
347,68,121,2.73075,11.7756,0,215,19,-5.50598259,36.19211870,0,8.75008,-255,0,-255,0,0,0,0,0,0,0,0
348,68,121,2.734,11.8764,0,229,19.4,-5.50600992,36.19213798,0,9.1662,-255,0,-255,0,0,0,0,0,0,0,0
349,70,121,2.7373,11.7144,0,215,19.6,-5.50604001,36.19215508,0,8.95762,-255,0,-255,0,0,0,0,0,0,0,0
350,67,121,2.74045,11.25,0,211,19.6,-5.50606809,36.19217201,0,7.94495,-255,0,-255,0,0,0,0,0,0,0,0
351,65,121,2.74355,10.98,0,220,20,-5.50609642,36.19218802,0,8.67344,-255,0,-255,0,0,0,0,0,0,0,0
352,63,120,2.74659,11.0628,0,234,20.4,-5.50611938,36.19220814,0,9.98932,-255,0,-255,0,0,0,0,0,0,0,0
353,64,119,2.74966,10.9404,0,235,20.4,-5.50614235,36.19222867,0,9.37957,-255,0,-255,0,0,0,0,0,0,0,0
354,65,119,2.75275,10.998,0,216,20.6,-5.50616641,36.19224862,0,8.83628,-255,0,-255,0,0,0,0,0,0,0,0
355,65,119,2.75575,11.1852,0,216,20.6,-5.50619046,36.19226740,0,7.58626,-255,0,-255,0,0,0,0,0,0,0,0
356,66,118,2.75882,11.2572,0,225,20.8,-5.50621293,36.19228827,0,6.98778,-255,0,-255,0,0,0,0,0,0,0,0
357,65,118,2.76195,11.412,0,220,20.6,-5.50623430,36.19231056,0,5.10266,-255,0,-255,0,0,0,0,0,0,0,0
358,66,118,2.76495,10.8684,0,211,20.8,-5.50625551,36.19233143,0,4.53856,-255,0,-255,0,0,0,0,0,0,0,0
359,64,119,2.76796,10.7748,0,208,21.2,-5.50627906,36.19235063,0,5.26141,-255,0,-255,0,0,0,0,0,0,0,0
360,63,119,2.77087,10.7388,0,223,21.6,-5.50630094,36.19237033,0,6.63602,-255,0,-255,0,0,0,0,0,0,0,0
361,63,120,2.77394,11.2356,0,235,21.8,-5.50632223,36.19239178,0,5.99719,-255,0,-255,0,0,0,0,0,0,0,0
362,66,120,2.77703,11.5524,0,226,22,-5.50634435,36.19241316,0,5.32854,-255,0,-255,0,0,0,0,0,0,0,0
363,68,120,2.78014,11.1492,0,236,22.4,-5.50636707,36.19243436,0,6.61477,-255,0,-255,0,0,0,0,0,0,0,0
364,67,120,2.78306,10.3068,0,228,22.8,-5.50638744,36.19245482,0,7.33732,-255,0,-255,0,0,0,0,0,0,0,0
365,64,120,2.78577,9.8064,0,226,22.8,-5.50640445,36.19247485,0,7.33732,-255,0,-255,0,0,0,0,0,0,0,0
366,63,120,2.78846,10.2492,0,220,22.8,-5.50642264,36.19249430,0,6.68587,-255,0,-255,0,0,0,0,0,0,0,0
367,63,121,2.79129,10.2564,0,221,23,-5.50644435,36.19251282,0,8.03157,-255,0,-255,0,0,0,0,0,0,0,0
368,62,121,2.79424,10.7964,0,219,23.4,-5.50646514,36.19253336,0,8.72086,-255,0,-255,0,0,0,0,0,0,0,0
369,63,121,2.79727,10.8936,0,225,23.8,-5.50648525,36.19255532,0,8.71207,-255,0,-255,0,0,0,0,0,0,0,0
370,70,122,2.80029,11.0412,0,240,24,-5.50650353,36.19257820,0,7.99971,-255,0,-255,0,0,0,0,0,0,0,0
371,74,122,2.80345,11.448,0,215,24.2,-5.50652063,36.19260309,0,7.9812,-255,0,-255,0,0,0,0,0,0,0,0
372,75,123,2.80667,11.4048,0,199,24.4,-5.50653999,36.19262757,0,7.95508,-255,0,-255,0,0,0,0,0,0,0,0
373,75,124,2.80988,11.4444,0,200,24.6,-5.50655968,36.19265171,0,7.29192,-255,0,-255,0,0,0,0,0,0,0,0
374,76,124,2.81295,11.0736,0,208,24.8,-5.50657745,36.19267543,0,6.57358,-255,0,-255,0,0,0,0,0,0,0,0
375,76,124,2.81609,11.2752,0,207,25.2,-5.50659548,36.19269965,0,7.84751,-255,0,-255,0,0,0,0,0,0,0,0
376,77,124,2.81919,10.8972,0,195,25.4,-5.50661501,36.19272270,0,8.49265,-255,0,-255,0,0,0,0,0,0,0,0
377,76,124,2.82219,10.7496,0,204,25.8,-5.50663303,36.19274550,0,9.11929,-255,0,-255,0,0,0,0,0,0,0,0
378,73,124,2.82508,10.512,0,210,26,-5.50664862,36.19276830,0,8.4554,-255,0,-255,0,0,0,0,0,0,0,0
379,72,124,2.82809,11.1672,0,212,26,-5.50666329,36.19279269,0,7.13528,-255,0,-255,0,0,0,0,0,0,0,0
380,72,123,2.83104,10.1736,0,189,26.2,-5.50667980,36.19281566,0,7.15096,-255,0,-255,0,0,0,0,0,0,0,0
381,72,123,2.83394,10.2888,0,189,26.4,-5.50669941,36.19283636,0,7.2077,-255,0,-255,0,0,0,0,0,0,0,0
382,69,123,2.83688,10.6524,0,177,26.8,-5.50671919,36.19285757,0,7.94715,-255,0,-255,0,0,0,0,0,0,0,0
383,71,123,2.84,11.3652,0,219,27,-5.50673671,36.19288187,0,7.96509,-255,0,-255,0,0,0,0,0,0,0,0
384,72,124,2.84315,11.1132,0,207,27.2,-5.50675557,36.19290576,0,7.94859,-255,0,-255,0,0,0,0,0,0,0,0
385,73,123,2.84614,10.9368,0,200,27.4,-5.50677510,36.19292764,0,7.34355,-255,0,-255,0,0,0,0,0,0,0,0
386,72,122,2.84912,10.9368,0,200,27.6,-5.50679455,36.19294943,0,7.36956,-255,0,-255,0,0,0,0,0,0,0,0
387,71,122,2.85227,11.2968,0,213,28.2,-5.50681315,36.19297340,0,7.9409,-255,0,-255,0,0,0,0,0,0,0,0
388,72,121,2.85539,11.2536,0,222,28.2,-5.50683143,36.19299729,0,7.24883,-255,0,-255,0,0,0,0,0,0,0,0
389,74,121,2.85859,11.502,0,217,28.4,-5.50684970,36.19302210,0,7.87384,-255,0,-255,0,0,0,0,0,0,0,0
390,74,122,2.8617,11.142,0,219,28.4,-5.50686914,36.19304524,0,7.19591,-255,0,-255,0,0,0,0,0,0,0,0
391,73,122,2.86466,10.71,0,206,28.8,-5.50688775,36.19306745,0,7.85761,-255,0,-255,0,0,0,0,0,0,0,0
392,72,122,2.8677,11.0916,0,206,29.2,-5.50690577,36.19309050,0,7.81282,-255,0,-255,0,0,0,0,0,0,0,0
393,72,123,2.8708,11.07,0,209,29.4,-5.50692480,36.19311389,0,7.81695,-255,0,-255,0,0,0,0,0,0,0,0
394,73,123,2.87414,11.5128,0,212,29.8,-5.50694508,36.19313903,0,8.37967,-255,0,-255,0,0,0,0,0,0,0,0
395,75,123,2.87732,11.2464,0,210,30,-5.50696478,36.19316284,0,8.33967,-255,0,-255,0,0,0,0,0,0,0,0
396,76,123,2.88048,11.412,0,209,30.4,-5.50698381,36.19318681,0,8.93438,-255,0,-255,0,0,0,0,0,0,0,0
397,76,123,2.88372,11.3904,0,202,30.8,-5.50700250,36.19321179,0,8.26427,-255,0,-255,0,0,0,0,0,0,0,0
398,77,123,2.88699,11.2608,0,211,30.8,-5.50701968,36.19323777,0,8.26427,-255,0,-255,0,0,0,0,0,0,0,0
399,76,123,2.89009,11.1132,0,204,31,-5.50703645,36.19326233,0,8.28446,-255,0,-255,0,0,0,0,0,0,0,0
400,74,123,2.89313,11.16,0,175,31.2,-5.50705539,36.19328504,0,8.94235,-255,0,-255,0,0,0,0,0,0,0,0
401,66,123,2.89621,10.9296,0,177,31.6,-5.50707358,36.19330876,0,8.88965,-255,0,-255,0,0,0,0,0,0,0,0
402,66,123,2.89929,11.3112,0,208,31.8,-5.50709202,36.19333215,0,8.2232,-255,0,-255,0,0,0,0,0,0,0,0
403,66,123,2.90244,11.1852,0,200,32,-5.50711121,36.19335587,0,8.21301,-255,0,-255,0,0,0,0,0,0,0,0
404,64,123,2.90553,10.89,0,210,32.2,-5.50712974,36.19337934,0,7.66258,-255,0,-255,0,0,0,0,0,0,0,0
405,64,124,2.90867,11.088,0,215,32.4,-5.50714835,36.19340340,0,7.67065,-255,0,-255,0,0,0,0,0,0,0,0
406,63,124,2.91179,10.8972,0,215,32.4,-5.50716804,36.19342653,0,6.40479,-255,0,-255,0,0,0,0,0,0,0,0
407,69,124,2.91478,10.836,0,224,32.8,-5.50718674,36.19344874,0,6.50801,-255,0,-255,0,0,0,0,0,0,0,0
408,71,123,2.91774,10.7316,0,207,32.8,-5.50720434,36.19347129,0,6.50801,-255,0,-255,0,0,0,0,0,0,0,0
409,70,122,2.92076,10.7424,0,212,33.4,-5.50722294,36.19349392,0,7.84957,-255,0,-255,0,0,0,0,0,0,0,0
